date,y_items
2023-02-01,NHS NORFOLK AND WAVENEY,3,154.69
2023-02-01,NHS COUNTY DURHAM,3,154.72
2023-02-01,NHS FRIMLEY,3,154.71
2023-02-01,NHS STOCKPORT,4,206.28
2023-02-01,NHS EAST LEICESTERSHIRE AND RUTLAND,4,206.26
2023-02-01,NHS WEST SUFFOLK,4,206.24
2023-02-01,NHS SOUTH EAST LONDON,4,206.27
2023-02-01,NHS NORTHAMPTONSHIRE,4,206.28
2023-02-01,NHS BRIGHTON AND HOVE,5,257.81
2023-02-01,NHS MANCHESTER,5,257.85
2023-02-01,NHS BLACKPOOL,6,309.37
2023-02-01,NHS SALFORD,6,309.41
2023-02-01,NHS VALE OF YORK,6,309.43
2023-02-01,NHS LEICESTER CITY,6,309.44
2023-02-01,NHS WEST LEICESTERSHIRE,6,309.4
2023-02-01,NHS BUCKINGHAMSHIRE,6,309.43
2023-02-01,NHS NORTH YORKSHIRE,6,309.39
2023-02-01,NHS EAST SUSSEX,6,360.92
2023-02-01,NHS WIRRAL,7,360.99
2023-02-01,NHS LIVERPOOL,7,412.56
2023-02-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",7,360.96
2023-02-01,NHS TRAFFORD,8,412.48
2023-02-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,8,412.54
2023-02-01,NHS BRADFORD DISTRICT AND CRAVEN,8,412.5
2023-02-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,9,464.08
2023-02-01,NHS DORSET,9,464.11
2023-02-01,NHS LEEDS,9,567.19
2023-02-01,NHS DEVON,10,515.64
2023-02-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",10,670.39
2023-02-01,NHS GLOUCESTERSHIRE,11,567.23
2023-02-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,11,567.23
2023-02-01,NHS NORTH TYNESIDE,11,567.21
2023-02-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,12,618.8
2023-02-01,NHS SOMERSET,13,670.39
2023-02-01,NHS NEWCASTLE GATESHEAD,13,670.39
2023-02-01,NHS KERNOW,15,773.53
2023-02-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",16,928.26
2023-02-01,NHS NORTHUMBERLAND,17,920.7
2023-02-01,NHS TEES VALLEY,17,876.6
2023-02-01,NHS WEST SUSSEX,17,876.68
2023-02-01,NHS KENT AND MEDWAY,18,928.21
2023-02-01,NHS CHESHIRE,20,1031.22
2023-02-01,NHS BIRMINGHAM AND SOLIHULL,24,1237.7
2023-02-01,NHS NORTH WEST LONDON,29,1598.67
2023-02-01,NHS LINCOLNSHIRE,39,2010.86
2023-02-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",45,2320.33
2023-02-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",56,2887.61
2023-03-01,NHS SOUTH TYNESIDE,0,0.0
2023-03-01,NHS BOLTON,0,0.0
2023-03-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2023-03-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2023-03-01,NHS HALTON,0,0.0
2023-03-01,NHS NORTH CUMBRIA,0,0.0
2023-03-01,NHS MORECAMBE BAY,0,0.0
2023-03-01,NHS BARNSLEY,0,0.0
2023-03-01,NHS BASSETLAW,0,0.0
2023-03-01,NHS CALDERDALE,0,0.0
2023-03-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2023-03-01,NHS NORTH LINCOLNSHIRE,0,0.0
2023-03-01,NHS CANNOCK CHASE,0,0.0
2023-03-01,NHS EAST STAFFORDSHIRE,0,0.0
2023-03-01,NHS NORTH STAFFORDSHIRE,0,0.0
2023-03-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2023-03-01,NHS STAFFORD AND SURROUNDS,0,0.0
2023-03-01,NHS STOKE ON TRENT,0,0.0
2023-03-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2023-03-01,NHS NORTH EAST ESSEX,0,0.0
2023-03-01,NHS THURROCK,0,0.0
2023-03-01,NHS WEST SUFFOLK,0,0.0
2023-03-01,NHS MEDWAY,0,0.0
2023-03-01,NHS OXFORDSHIRE,0,0.0
2023-03-01,NHS PORTSMOUTH,0,0.0
2023-03-01,NHS DERBY AND DERBYSHIRE,0,0.0
2023-03-01,NHS SOUTH WEST LONDON,0,0.0
2023-03-01,NHS BASILDON AND BRENTWOOD,0,0.0
2023-03-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2023-03-01,NHS SOUTHEND,0,0.0
2023-03-01,NHS KIRKLEES,0,0.0
2023-03-01,NHS GREATER PRESTON,1,51.57
2023-03-01,NHS KNOWSLEY,1,51.57
2023-03-01,NHS SOUTH SEFTON,1,51.57
2023-03-01,NHS ST HELENS,1,51.57
2023-03-01,NHS WARRINGTON,1,51.57
2023-03-01,NHS WEST LANCASHIRE,1,51.57
2023-03-01,NHS HULL,1,51.56
2023-03-01,NHS ROTHERHAM,1,51.57
2023-03-01,NHS SHEFFIELD,1,51.57
2023-03-01,NHS WAKEFIELD,1,51.56
2023-03-01,NHS MID ESSEX,1,51.57
2023-03-01,NHS WEST ESSEX,1,51.56
2023-03-01,NHS BRIGHTON AND HOVE,1,51.56
2023-03-01,NHS BERKSHIRE WEST,1,51.56
2023-03-01,NHS NORFOLK AND WAVENEY,1,51.56
2023-03-01,NHS NORTH EAST LONDON,1,51.57
2023-03-01,NHS COVENTRY AND WARWICKSHIRE,1,51.57
2023-03-01,NHS BLACKBURN WITH DARWEN,2,103.14
2023-03-01,NHS OLDHAM,2,257.8
2023-03-01,NHS SALFORD,2,103.14
2023-03-01,NHS SOUTHPORT AND FORMBY,2,103.14
2023-03-01,NHS TAMESIDE AND GLOSSOP,2,103.14
2023-03-01,NHS WIGAN BOROUGH,2,103.14
2023-03-01,NHS EAST RIDING OF YORKSHIRE,2,103.14
2023-03-01,NHS IPSWICH AND EAST SUFFOLK,2,103.12
2023-03-01,NHS NORTHAMPTONSHIRE,2,103.14
2023-03-01,NHS STOCKPORT,3,154.68
2023-03-01,NHS TRAFFORD,3,154.68
2023-03-01,NHS FYLDE AND WYRE,3,154.71
2023-03-01,NHS DONCASTER,3,154.67
2023-03-01,NHS EAST LEICESTERSHIRE AND RUTLAND,3,154.71
2023-03-01,NHS HERTS VALLEYS,3,154.7
2023-03-01,NHS SURREY HEARTLANDS,4,206.26
2023-03-01,NHS NORTH CENTRAL LONDON,4,257.83
2023-03-01,NHS FRIMLEY,4,206.28
2023-03-01,NHS SUNDERLAND,5,257.78
2023-03-01,NHS BLACKPOOL,5,257.79
2023-03-01,NHS WIRRAL,5,257.85
2023-03-01,NHS EAST LANCASHIRE,6,309.42
2023-03-01,NHS VALE OF YORK,6,309.39
2023-03-01,NHS BUCKINGHAMSHIRE,6,309.41
2023-03-01,NHS DEVON,6,309.39
2023-03-01,NHS SOUTH EAST LONDON,6,309.39
2023-03-01,NHS COUNTY DURHAM,6,309.41
2023-03-01,NHS LIVERPOOL,6,309.41
2023-03-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",6,309.41
2023-03-01,NHS BURY,7,360.89
2023-03-01,NHS DORSET,7,360.97
2023-03-01,NHS TEES VALLEY,7,360.92
2023-03-01,NHS EAST SUSSEX,8,464.03
2023-03-01,NHS LEEDS,9,464.06
2023-03-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,9,464.09
2023-03-01,NHS KERNOW,10,515.64
2023-03-01,NHS NORTH YORKSHIRE,10,515.63
2023-03-01,NHS CHESHIRE,11,670.33
2023-03-01,NHS LEICESTER CITY,12,618.75
2023-03-01,NHS WEST LEICESTERSHIRE,12,618.73
2023-03-01,NHS GLOUCESTERSHIRE,12,618.73
2023-03-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",13,721.89
2023-03-01,NHS NORTH TYNESIDE,14,721.88
2023-03-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,16,825.01
2023-03-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",16,825.08
2023-03-01,NHS NORTHUMBERLAND,17,876.62
2023-03-01,NHS NEWCASTLE GATESHEAD,17,876.64
2023-03-01,NHS WEST SUSSEX,17,876.62
2023-03-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,17,876.6
2023-03-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,18,928.16
2023-03-01,NHS MANCHESTER,18,928.06
2023-03-01,NHS BRADFORD DISTRICT AND CRAVEN,19,979.56
2023-03-01,NHS BIRMINGHAM AND SOLIHULL,20,1134.43
2023-03-01,NHS NORTH WEST LONDON,21,1186.07
2023-03-01,NHS SOMERSET,23,1185.96
2023-03-01,NHS KENT AND MEDWAY,24,1237.56
2023-03-01,NHS LINCOLNSHIRE,29,1495.17
2023-03-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",57,3093.65
2023-03-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",79,4073.21
2023-04-01,NHS SOUTH TYNESIDE,0,0.0
2023-04-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2023-04-01,NHS GREATER PRESTON,0,0.0
2023-04-01,NHS HALTON,0,0.0
2023-04-01,NHS SOUTH SEFTON,0,0.0
2023-04-01,NHS WARRINGTON,0,0.0
2023-04-01,NHS WEST LANCASHIRE,0,0.0
2023-04-01,NHS FYLDE AND WYRE,0,0.0
2023-04-01,NHS BARNSLEY,0,0.0
2023-04-01,NHS BASSETLAW,0,0.0
2023-04-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2023-04-01,NHS HULL,0,0.0
2023-04-01,NHS NORTH LINCOLNSHIRE,0,0.0
2023-04-01,NHS SHEFFIELD,0,0.0
2023-04-01,NHS WAKEFIELD,0,0.0
2023-04-01,NHS CANNOCK CHASE,0,0.0
2023-04-01,NHS EAST STAFFORDSHIRE,0,0.0
2023-04-01,NHS NORTH STAFFORDSHIRE,0,0.0
2023-04-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2023-04-01,NHS STAFFORD AND SURROUNDS,0,0.0
2023-04-01,NHS STOKE ON TRENT,0,0.0
2023-04-01,NHS MID ESSEX,0,0.0
2023-04-01,NHS THURROCK,0,0.0
2023-04-01,NHS WEST ESSEX,0,0.0
2023-04-01,NHS MEDWAY,0,0.0
2023-04-01,NHS PORTSMOUTH,0,0.0
2023-04-01,NHS SOUTH WEST LONDON,0,0.0
2023-04-01,NHS BASILDON AND BRENTWOOD,0,0.0
2023-04-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2023-04-01,NHS SOUTHEND,0,0.0
2023-04-01,NHS NORTH EAST LONDON,0,0.0
2023-04-01,NHS BLACKBURN WITH DARWEN,1,47.08
2023-04-01,NHS BOLTON,1,47.08
2023-04-01,NHS CHORLEY AND SOUTH RIBBLE,1,47.08
2023-04-01,NHS OLDHAM,1,188.28
2023-04-01,NHS NORTH CUMBRIA,1,47.07
2023-04-01,NHS KNOWSLEY,1,47.08
2023-04-01,NHS MORECAMBE BAY,1,47.07
2023-04-01,NHS SOUTHPORT AND FORMBY,1,47.08
2023-04-01,NHS CALDERDALE,1,47.08
2023-04-01,NHS DONCASTER,1,47.07
2023-04-01,NHS ROTHERHAM,1,47.08
2023-04-01,NHS EAST AND NORTH HERTFORDSHIRE,1,47.07
2023-04-01,NHS IPSWICH AND EAST SUFFOLK,1,47.07
2023-04-01,NHS HERTS VALLEYS,1,47.08
2023-04-01,NHS WEST SUFFOLK,1,47.08
2023-04-01,NHS OXFORDSHIRE,1,47.08
2023-04-01,NHS MANCHESTER,1,47.08
2023-04-01,NHS BERKSHIRE WEST,1,47.08
2023-04-01,NHS DERBY AND DERBYSHIRE,1,47.08
2023-04-01,NHS KIRKLEES,1,47.08
2023-04-01,NHS STOCKPORT,2,94.16
2023-04-01,NHS ST HELENS,2,94.16
2023-04-01,NHS TAMESIDE AND GLOSSOP,2,94.16
2023-04-01,NHS NORTH EAST ESSEX,2,94.14
2023-04-01,NHS SOUTH EAST LONDON,2,94.16
2023-04-01,NHS NORTHAMPTONSHIRE,2,94.16
2023-04-01,NHS NORTH CENTRAL LONDON,2,94.16
2023-04-01,NHS COVENTRY AND WARWICKSHIRE,2,94.14
2023-04-01,NHS WIRRAL,3,141.24
2023-04-01,NHS SUNDERLAND,4,188.32
2023-04-01,NHS EAST LEICESTERSHIRE AND RUTLAND,4,188.31
2023-04-01,NHS LEICESTER CITY,4,188.32
2023-04-01,NHS BRIGHTON AND HOVE,4,188.29
2023-04-01,NHS BUCKINGHAMSHIRE,4,188.32
2023-04-01,NHS NORTH YORKSHIRE,4,188.3
2023-04-01,NHS SURREY HEARTLANDS,4,188.32
2023-04-01,NHS FRIMLEY,4,188.3
2023-04-01,NHS EAST LANCASHIRE,5,235.4
2023-04-01,NHS TRAFFORD,5,235.35
2023-04-01,NHS NORTH EAST LINCOLNSHIRE,5,376.53
2023-04-01,NHS LIVERPOOL,5,235.4
2023-04-01,NHS BURY,6,282.4
2023-04-01,NHS TEES VALLEY,6,329.52
2023-04-01,NHS SALFORD,7,376.6
2023-04-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,7,329.51
2023-04-01,NHS DORSET,7,329.54
2023-04-01,NHS COUNTY DURHAM,7,329.55
2023-04-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",7,376.57
2023-04-01,NHS WIGAN BOROUGH,8,376.64
2023-04-01,NHS VALE OF YORK,8,376.56
2023-04-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,8,376.6
2023-04-01,NHS NORFOLK AND WAVENEY,8,376.55
2023-04-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,8,376.57
2023-04-01,NHS GLOUCESTERSHIRE,9,423.64
2023-04-01,NHS EAST SUSSEX,9,423.65
2023-04-01,NHS BLACKPOOL,10,470.66
2023-04-01,NHS SOMERSET,10,470.79
2023-04-01,NHS BIRMINGHAM AND SOLIHULL,10,470.77
2023-04-01,NHS WEST SUSSEX,10,470.75
2023-04-01,NHS NEWCASTLE GATESHEAD,11,517.83
2023-04-01,NHS DEVON,12,564.93
2023-04-01,NHS NORTH TYNESIDE,13,611.92
2023-04-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,13,612.02
2023-04-01,NHS BRADFORD DISTRICT AND CRAVEN,14,658.92
2023-04-01,NHS LEEDS,15,706.19
2023-04-01,NHS CHESHIRE,15,706.02
2023-04-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",15,706.15
2023-04-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",15,706.18
2023-04-01,NHS NORTHUMBERLAND,17,847.34
2023-04-01,NHS WEST LEICESTERSHIRE,18,847.22
2023-04-01,NHS KENT AND MEDWAY,19,894.43
2023-04-01,NHS KERNOW,20,941.43
2023-04-01,NHS NORTH WEST LONDON,29,1412.36
2023-04-01,NHS LINCOLNSHIRE,44,2118.04
2023-04-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",53,2494.8
2023-04-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",54,2588.91
2023-05-01,NHS SOUTH TYNESIDE,0,0.0
2023-05-01,NHS BOLTON,0,0.0
2023-05-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2023-05-01,NHS GREATER PRESTON,0,0.0
2023-05-01,NHS HALTON,0,0.0
2023-05-01,NHS MORECAMBE BAY,0,0.0
2023-05-01,NHS WEST LANCASHIRE,0,0.0
2023-05-01,NHS BARNSLEY,0,0.0
2023-05-01,NHS BASSETLAW,0,0.0
2023-05-01,NHS HULL,0,0.0
2023-05-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2023-05-01,NHS NORTH LINCOLNSHIRE,0,0.0
2023-05-01,NHS ROTHERHAM,0,0.0
2023-05-01,NHS CANNOCK CHASE,0,0.0
2023-05-01,NHS EAST STAFFORDSHIRE,0,0.0
2023-05-01,NHS NORTH STAFFORDSHIRE,0,0.0
2023-05-01,NHS STAFFORD AND SURROUNDS,0,0.0
2023-05-01,NHS STOKE ON TRENT,0,0.0
2023-05-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2023-05-01,NHS MID ESSEX,0,0.0
2023-05-01,NHS NORTH EAST ESSEX,0,0.0
2023-05-01,NHS THURROCK,0,0.0
2023-05-01,NHS MEDWAY,0,0.0
2023-05-01,NHS PORTSMOUTH,0,0.0
2023-05-01,NHS SOUTH WEST LONDON,0,0.0
2023-05-01,NHS BASILDON AND BRENTWOOD,0,0.0
2023-05-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2023-05-01,NHS SOUTHEND,0,0.0
2023-05-01,NHS NORTH EAST LONDON,0,0.0
2023-05-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2023-05-01,NHS KIRKLEES,0,0.0
2023-05-01,NHS CHORLEY AND SOUTH RIBBLE,1,47.1
2023-05-01,NHS OLDHAM,1,188.35
2023-05-01,NHS KNOWSLEY,1,47.1
2023-05-01,NHS SOUTH SEFTON,1,47.1
2023-05-01,NHS ST HELENS,1,47.1
2023-05-01,NHS TAMESIDE AND GLOSSOP,1,47.1
2023-05-01,NHS WAKEFIELD,1,47.1
2023-05-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,1,47.1
2023-05-01,NHS EAST AND NORTH HERTFORDSHIRE,1,47.1
2023-05-01,NHS WEST SUFFOLK,1,47.1
2023-05-01,NHS BRIGHTON AND HOVE,1,47.1
2023-05-01,NHS NORTH CENTRAL LONDON,1,47.1
2023-05-01,NHS FRIMLEY,1,47.1
2023-05-01,NHS SUNDERLAND,2,94.2
2023-05-01,NHS BLACKBURN WITH DARWEN,2,94.2
2023-05-01,NHS EAST LANCASHIRE,2,94.2
2023-05-01,NHS NORTH CUMBRIA,2,94.18
2023-05-01,NHS SOUTHPORT AND FORMBY,2,94.2
2023-05-01,NHS WARRINGTON,2,94.2
2023-05-01,NHS FYLDE AND WYRE,2,94.18
2023-05-01,NHS EAST RIDING OF YORKSHIRE,2,94.2
2023-05-01,NHS SHEFFIELD,2,94.2
2023-05-01,NHS EAST LEICESTERSHIRE AND RUTLAND,2,94.19
2023-05-01,NHS HERTS VALLEYS,2,94.18
2023-05-01,NHS WEST ESSEX,2,94.2
2023-05-01,NHS DERBY AND DERBYSHIRE,2,94.18
2023-05-01,NHS BURY,3,141.3
2023-05-01,NHS STOCKPORT,3,141.28
2023-05-01,NHS VALE OF YORK,3,141.27
2023-05-01,NHS SURREY HEARTLANDS,3,141.3
2023-05-01,NHS SALFORD,4,188.37
2023-05-01,NHS DONCASTER,4,188.35
2023-05-01,NHS LEICESTER CITY,4,188.37
2023-05-01,NHS OXFORDSHIRE,4,188.39
2023-05-01,NHS SOUTH EAST LONDON,4,188.39
2023-05-01,NHS NORTHAMPTONSHIRE,4,188.36
2023-05-01,NHS BERKSHIRE WEST,5,282.56
2023-05-01,NHS NORTH YORKSHIRE,5,235.46
2023-05-01,NHS LIVERPOOL,5,235.5
2023-05-01,NHS NORTH TYNESIDE,6,282.54
2023-05-01,NHS BUCKINGHAMSHIRE,7,329.64
2023-05-01,NHS NORFOLK AND WAVENEY,7,329.58
2023-05-01,NHS BLACKPOOL,8,376.69
2023-05-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,8,376.73
2023-05-01,NHS COUNTY DURHAM,8,376.76
2023-05-01,NHS CALDERDALE,9,423.87
2023-05-01,NHS WIRRAL,9,423.87
2023-05-01,NHS MANCHESTER,9,423.82
2023-05-01,NHS LEEDS,9,423.87
2023-05-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,10,470.85
2023-05-01,NHS GLOUCESTERSHIRE,10,470.84
2023-05-01,NHS WIGAN BOROUGH,12,565.14
2023-05-01,NHS DORSET,12,565.07
2023-05-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",12,565.17
2023-05-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",12,565.09
2023-05-01,NHS DEVON,13,612.17
2023-05-01,NHS KERNOW,15,706.35
2023-05-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,15,706.37
2023-05-01,NHS NORTHUMBERLAND,16,847.65
2023-05-01,NHS BRADFORD DISTRICT AND CRAVEN,16,753.36
2023-05-01,NHS NEWCASTLE GATESHEAD,17,800.58
2023-05-01,NHS EAST SUSSEX,17,800.5
2023-05-01,NHS WEST LEICESTERSHIRE,19,894.67
2023-05-01,NHS SOMERSET,19,894.74
2023-05-01,NHS TEES VALLEY,19,894.72
2023-05-01,NHS WEST SUSSEX,19,941.91
2023-05-01,NHS NORTH WEST LONDON,19,894.85
2023-05-01,NHS KENT AND MEDWAY,20,941.81
2023-05-01,NHS CHESHIRE,21,988.83
2023-05-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,21,988.96
2023-05-01,NHS BIRMINGHAM AND SOLIHULL,25,1177.4
2023-05-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",31,1554.11
2023-05-01,NHS TRAFFORD,40,1883.41
2023-05-01,NHS LINCOLNSHIRE,54,2589.66
2023-05-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",61,2919.55
2023-05-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",78,3767.01
2023-06-01,NHS SOUTH TYNESIDE,0,0.0
2023-06-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2023-06-01,NHS HALTON,0,0.0
2023-06-01,NHS WEST LANCASHIRE,0,0.0
2023-06-01,NHS BARNSLEY,0,0.0
2023-06-01,NHS BASSETLAW,0,0.0
2023-06-01,NHS EAST STAFFORDSHIRE,0,0.0
2023-06-01,NHS NORTH STAFFORDSHIRE,0,0.0
2023-06-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2023-06-01,NHS STAFFORD AND SURROUNDS,0,0.0
2023-06-01,NHS STOKE ON TRENT,0,0.0
2023-06-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2023-06-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2023-06-01,NHS THURROCK,0,0.0
2023-06-01,NHS WEST SUFFOLK,0,0.0
2023-06-01,NHS MEDWAY,0,0.0
2023-06-01,NHS OXFORDSHIRE,0,0.0
2023-06-01,NHS PORTSMOUTH,0,0.0
2023-06-01,NHS SURREY HEARTLANDS,0,0.0
2023-06-01,NHS BASILDON AND BRENTWOOD,0,0.0
2023-06-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2023-06-01,NHS SOUTHEND,0,0.0
2023-06-01,NHS BLACKBURN WITH DARWEN,1,47.06
2023-06-01,NHS BURY,1,47.06
2023-06-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1,94.11
2023-06-01,NHS GREATER PRESTON,1,47.06
2023-06-01,NHS NORTH CUMBRIA,1,47.06
2023-06-01,NHS MORECAMBE BAY,1,47.06
2023-06-01,NHS SOUTH SEFTON,1,47.06
2023-06-01,NHS SOUTHPORT AND FORMBY,1,47.06
2023-06-01,NHS ST HELENS,1,47.06
2023-06-01,NHS WARRINGTON,1,47.06
2023-06-01,NHS WIGAN BOROUGH,1,47.06
2023-06-01,NHS HULL,1,47.05
2023-06-01,NHS NORTH EAST LINCOLNSHIRE,1,47.05
2023-06-01,NHS NORTH LINCOLNSHIRE,1,47.06
2023-06-01,NHS CANNOCK CHASE,1,47.06
2023-06-01,NHS HERTS VALLEYS,1,47.05
2023-06-01,NHS WEST ESSEX,1,47.05
2023-06-01,NHS DERBY AND DERBYSHIRE,1,47.06
2023-06-01,NHS SOUTH WEST LONDON,1,47.06
2023-06-01,NHS KNOWSLEY,2,94.12
2023-06-01,NHS TAMESIDE AND GLOSSOP,2,94.12
2023-06-01,NHS CALDERDALE,2,94.12
2023-06-01,NHS ROTHERHAM,2,94.11
2023-06-01,NHS SHEFFIELD,2,94.11
2023-06-01,NHS EAST LEICESTERSHIRE AND RUTLAND,2,94.1
2023-06-01,NHS MID ESSEX,2,94.12
2023-06-01,NHS LIVERPOOL,2,94.12
2023-06-01,NHS NORTH EAST LONDON,2,94.12
2023-06-01,NHS KIRKLEES,2,94.12
2023-06-01,NHS OLDHAM,3,141.18
2023-06-01,NHS STOCKPORT,3,141.18
2023-06-01,NHS FYLDE AND WYRE,3,141.17
2023-06-01,NHS DONCASTER,3,141.14
2023-06-01,NHS NORTH EAST ESSEX,3,141.18
2023-06-01,NHS BERKSHIRE WEST,3,235.27
2023-06-01,NHS COVENTRY AND WARWICKSHIRE,3,141.18
2023-06-01,NHS BRIGHTON AND HOVE,4,188.22
2023-06-01,NHS SUNDERLAND,5,235.29
2023-06-01,NHS SALFORD,5,235.28
2023-06-01,NHS EAST RIDING OF YORKSHIRE,5,235.24
2023-06-01,NHS LEICESTER CITY,5,235.26
2023-06-01,NHS NORFOLK AND WAVENEY,5,235.27
2023-06-01,NHS NORTHAMPTONSHIRE,5,235.28
2023-06-01,NHS NORTH CENTRAL LONDON,5,235.29
2023-06-01,NHS BOLTON,6,282.36
2023-06-01,NHS EAST LANCASHIRE,6,329.41
2023-06-01,NHS WAKEFIELD,6,282.32
2023-06-01,NHS WEST LEICESTERSHIRE,6,282.34
2023-06-01,NHS NORTH YORKSHIRE,6,282.31
2023-06-01,NHS BUCKINGHAMSHIRE,7,329.39
2023-06-01,NHS SOUTH EAST LONDON,7,329.42
2023-06-01,NHS COUNTY DURHAM,7,329.41
2023-06-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",8,376.46
2023-06-01,NHS FRIMLEY,9,423.49
2023-06-01,NHS WIRRAL,10,470.6
2023-06-01,NHS BLACKPOOL,11,517.52
2023-06-01,NHS VALE OF YORK,11,517.54
2023-06-01,NHS WEST SUSSEX,12,564.67
2023-06-01,NHS NORTH TYNESIDE,12,564.64
2023-06-01,NHS DORSET,14,658.75
2023-06-01,NHS GLOUCESTERSHIRE,14,658.77
2023-06-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",15,752.86
2023-06-01,NHS DEVON,16,752.86
2023-06-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,16,752.92
2023-06-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,17,799.91
2023-06-01,NHS BIRMINGHAM AND SOLIHULL,17,800.02
2023-06-01,NHS TRAFFORD,18,847.02
2023-06-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,18,846.95
2023-06-01,NHS KERNOW,19,894.04
2023-06-01,NHS SOMERSET,20,1035.18
2023-06-01,NHS LEEDS,20,941.11
2023-06-01,NHS TEES VALLEY,20,940.97
2023-06-01,NHS EAST SUSSEX,20,941.05
2023-06-01,NHS MANCHESTER,23,1082.13
2023-06-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",24,1129.41
2023-06-01,NHS NEWCASTLE GATESHEAD,26,1223.45
2023-06-01,NHS CHESHIRE,27,1270.34
2023-06-01,NHS KENT AND MEDWAY,27,1270.49
2023-06-01,NHS NORTHUMBERLAND,28,1317.63
2023-06-01,NHS BRADFORD DISTRICT AND CRAVEN,29,1364.42
2023-06-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,33,1552.71
2023-06-01,NHS NORTH WEST LONDON,39,1882.35
2023-06-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",60,2823.22
2023-06-01,NHS LINCOLNSHIRE,61,2869.94
