date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-11-01,99E,"NHS BASILDON AND BRENTWOOD",0,0,0,0
2022-11-01,99F,"NHS CASTLE POINT AND ROCHFORD",0,0,0,0
2022-11-01,99G,"NHS SOUTHEND",0,0,0,0
2022-11-01,A3A8R,"NHS NORTH EAST LONDON",0,0,0,0
2022-11-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",0,0,0,0
2022-11-01,00R,"NHS BLACKPOOL",1,51.44,0,0
2022-11-01,00V,"NHS BURY",1,51.44,0,0
2022-11-01,00Y,"NHS OLDHAM",1,51.44,0,0
2022-11-01,01A,"NHS EAST LANCASHIRE",1,51.44,0,0
2022-11-01,01E,"NHS GREATER PRESTON",1,51.44,0,0
2022-11-01,01T,"NHS SOUTH SEFTON",1,51.44,0,0
2022-11-01,01V,"NHS SOUTHPORT AND FORMBY",1,51.44,0,0
2022-11-01,02A,"NHS TRAFFORD",1,51.44,0,0
2022-11-01,02X,"NHS DONCASTER",1,51.44,0,0
2022-11-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1,51.42,0,0
2022-11-01,03L,"NHS ROTHERHAM",1,51.44,0,0
2022-11-01,03N,"NHS SHEFFIELD",1,51.44,0,0
2022-11-01,06L,"NHS IPSWICH AND EAST SUFFOLK",1,51.44,0,0
2022-11-01,14L,"NHS MANCHESTER",1,51.44,0,0
2022-11-01,72Q,"NHS SOUTH EAST LONDON",1,51.44,0,0
2022-11-01,93C,"NHS NORTH CENTRAL LONDON",1,51.44,0,0
2022-11-01,X2C4Y,"NHS KIRKLEES",1,51.44,0,0
2022-11-01,00P,"NHS SUNDERLAND",2,102.88,0,0
2022-11-01,01W,"NHS STOCKPORT",2,102.88,0,0
2022-11-01,02E,"NHS WARRINGTON",2,102.88,0,0
2022-11-01,02Y,"NHS EAST RIDING OF YORKSHIRE",2,102.88,0,0
2022-11-01,03Q,"NHS VALE OF YORK",2,102.87,0,0
2022-11-01,09D,"NHS BRIGHTON AND HOVE",2,102.84,0,0
2022-11-01,11J,"NHS DORSET",2,102.86,0,0
2022-11-01,12F,"NHS WIRRAL",2,102.88,0,0
2022-11-01,92A,"NHS SURREY HEARTLANDS",2,102.88,0,0
2022-11-01,01G,"NHS SALFORD",3,205.74,0,0
2022-11-01,02H,"NHS WIGAN BOROUGH",3,154.32,0,0
2022-11-01,03R,"NHS WAKEFIELD",3,154.32,0,0
2022-11-01,04C,"NHS LEICESTER CITY",3,154.31,0,0
2022-11-01,78H,"NHS NORTHAMPTONSHIRE",3,154.28,0,0
2022-11-01,99A,"NHS LIVERPOOL",3,154.31,0,0
2022-11-01,D2P2L,"NHS BLACK COUNTRY AND WEST BIRMINGHAM",3,154.29,0,0
2022-11-01,D4U1Y,"NHS FRIMLEY",3,154.32,0,0
2022-11-01,04V,"NHS WEST LEICESTERSHIRE",4,205.76,0,0
2022-11-01,15E,"NHS BIRMINGHAM AND SOLIHULL",4,205.74,0,0
2022-11-01,97R,"NHS EAST SUSSEX",4,205.72,0,0
2022-11-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",5,257.16,0,0
2022-11-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6,308.62,0,0
2022-11-01,16C,"NHS TEES VALLEY",6,308.6,0,0
2022-11-01,42D,"NHS NORTH YORKSHIRE",6,308.6,0,0
2022-11-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",6,308.59,0,0
2022-11-01,84H,"NHS COUNTY DURHAM",7,462.91,0,0
2022-11-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",7,411.48,0,0
2022-11-01,11N,"NHS KERNOW",8,411.43,0,0
2022-11-01,14Y,"NHS BUCKINGHAMSHIRE",8,411.5,0,0
2022-11-01,15F,"NHS LEEDS",8,411.44,0,0
2022-11-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",8,411.38,0,0
2022-11-01,15N,"NHS DEVON",9,462.88,0,0
2022-11-01,91Q,"NHS KENT AND MEDWAY",10,514.33,0,0
2022-11-01,99C,"NHS NORTH TYNESIDE",11,565.73,0,0
2022-11-01,13T,"NHS NEWCASTLE GATESHEAD",12,668.68,0,0
2022-11-01,27D,"NHS CHESHIRE",12,617.12,0,0
2022-11-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",12,720.02,0,0
2022-11-01,70F,"NHS WEST SUSSEX",13,668.64,0,0
2022-11-01,W2U3Z,"NHS NORTH WEST LONDON",14,771.56,0,0
2022-11-01,11M,"NHS GLOUCESTERSHIRE",15,771.46,0,0
2022-11-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",15,771.46,0,0
2022-11-01,11X,"NHS SOMERSET",18,925.77,0,0
2022-11-01,00L,"NHS NORTHUMBERLAND",21,1080.02,0,0
2022-11-01,71E,"NHS LINCOLNSHIRE",38,1954.08,0,0
2022-11-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",43,2211.38,0,0
2022-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",55,2931.35,0,0
2022-12-01,00N,"NHS SOUTH TYNESIDE",0,0,0,0
2022-12-01,00Q,"NHS BLACKBURN WITH DARWEN",0,0,0,0
2022-12-01,00T,"NHS BOLTON",0,0,0,0
2022-12-01,00V,"NHS BURY",0,0,0,0
2022-12-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",0,0,0,0
2022-12-01,01F,"NHS HALTON",0,0,0,0
2022-12-01,01H,"NHS NORTH CUMBRIA",0,0,0,0
2022-12-01,01K,"NHS MORECAMBE BAY",0,0,0,0
2022-12-01,01T,"NHS SOUTH SEFTON",0,0,0,0
2022-12-01,01V,"NHS SOUTHPORT AND FORMBY",0,0,0,0
2022-12-01,01W,"NHS STOCKPORT",0,0,0,0
2022-12-01,02G,"NHS WEST LANCASHIRE",0,0,0,0
2022-12-01,02M,"NHS FYLDE AND WYRE",0,0,0,0
2022-12-01,02P,"NHS BARNSLEY",0,0,0,0
2022-12-01,02Q,"NHS BASSETLAW",0,0,0,0
2022-12-01,02T,"NHS CALDERDALE",0,0,0,0
2022-12-01,02X,"NHS DONCASTER",0,0,0,0
2022-12-01,02Y,"NHS EAST RIDING OF YORKSHIRE",0,0,0,0
2022-12-01,03F,"NHS HULL",0,0,0,0
2022-12-01,03H,"NHS NORTH EAST LINCOLNSHIRE",0,0,0,0
2022-12-01,03K,"NHS NORTH LINCOLNSHIRE",0,0,0,0
2022-12-01,03L,"NHS ROTHERHAM",0,0,0,0
2022-12-01,03N,"NHS SHEFFIELD",0,0,0,0
2022-12-01,04Y,"NHS CANNOCK CHASE",0,0,0,0
2022-12-01,05D,"NHS EAST STAFFORDSHIRE",0,0,0,0
2022-12-01,05G,"NHS NORTH STAFFORDSHIRE",0,0,0,0
2022-12-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",0,0,0,0
2022-12-01,05V,"NHS STAFFORD AND SURROUNDS",0,0,0,0
2022-12-01,05W,"NHS STOKE ON TRENT",0,0,0,0
2022-12-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",0,0,0,0
2022-12-01,06L,"NHS IPSWICH AND EAST SUFFOLK",0,0,0,0
2022-12-01,06N,"NHS HERTS VALLEYS",0,0,0,0
2022-12-01,06Q,"NHS MID ESSEX",0,0,0,0
2022-12-01,06T,"NHS NORTH EAST ESSEX",0,0,0,0
2022-12-01,07G,"NHS THURROCK",0,0,0,0
2022-12-01,07H,"NHS WEST ESSEX",0,0,0,0
2022-12-01,09D,"NHS BRIGHTON AND HOVE",0,0,0,0
2022-12-01,09W,"NHS MEDWAY",0,0,0,0
2022-12-01,10Q,"NHS OXFORDSHIRE",0,0,0,0
2022-12-01,10R,"NHS PORTSMOUTH",0,0,0,0
2022-12-01,15A,"NHS BERKSHIRE WEST",0,0,0,0
2022-12-01,15M,"NHS DERBY AND DERBYSHIRE",0,0,0,0
2022-12-01,36L,"NHS SOUTH WEST LONDON",0,0,0,0
2022-12-01,78H,"NHS NORTHAMPTONSHIRE",0,0,0,0
2022-12-01,99E,"NHS BASILDON AND BRENTWOOD",0,0,0,0
2022-12-01,99F,"NHS CASTLE POINT AND ROCHFORD",0,0,0,0
2022-12-01,99G,"NHS SOUTHEND",0,0,0,0
2022-12-01,A3A8R,"NHS NORTH EAST LONDON",0,0,0,0
2022-12-01,00R,"NHS BLACKPOOL",1,51.42,0,0
2022-12-01,00Y,"NHS OLDHAM",1,51.43,0,0
2022-12-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1,51.42,0,0
2022-12-01,01E,"NHS GREATER PRESTON",1,51.43,0,0
2022-12-01,01J,"NHS KNOWSLEY",1,51.43,0,0
2022-12-01,01X,"NHS ST HELENS",1,51.43,0,0
2022-12-01,07K,"NHS WEST SUFFOLK",1,51.42,0,0
2022-12-01,14L,"NHS MANCHESTER",1,51.43,0,0
2022-12-01,26A,"NHS NORFOLK AND WAVENEY",1,51.42,0,0
2022-12-01,93C,"NHS NORTH CENTRAL LONDON",1,51.43,0,0
2022-12-01,X2C4Y,"NHS KIRKLEES",1,51.43,0,0
2022-12-01,00P,"NHS SUNDERLAND",2,102.86,0,0
2022-12-01,01Y,"NHS TAMESIDE AND GLOSSOP",2,102.86,0,0
2022-12-01,02E,"NHS WARRINGTON",2,102.86,0,0
2022-12-01,03Q,"NHS VALE OF YORK",2,102.86,0,0
2022-12-01,04C,"NHS LEICESTER CITY",2,102.86,0,0
2022-12-01,15E,"NHS BIRMINGHAM AND SOLIHULL",2,154.28,0,0
2022-12-01,84H,"NHS COUNTY DURHAM",2,102.86,0,0
2022-12-01,92A,"NHS SURREY HEARTLANDS",2,102.86,0,0
2022-12-01,04V,"NHS WEST LEICESTERSHIRE",3,154.29,0,0
2022-12-01,99A,"NHS LIVERPOOL",3,154.29,0,0
2022-12-01,D4U1Y,"NHS FRIMLEY",3,154.29,0,0
2022-12-01,01A,"NHS EAST LANCASHIRE",4,205.72,0,0
2022-12-01,02H,"NHS WIGAN BOROUGH",4,205.72,0,0
2022-12-01,03R,"NHS WAKEFIELD",4,205.72,0,0
2022-12-01,12F,"NHS WIRRAL",4,205.71,0,0
2022-12-01,14Y,"NHS BUCKINGHAMSHIRE",4,205.71,0,0
2022-12-01,15F,"NHS LEEDS",4,205.7,0,0
2022-12-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",4,205.7,0,0
2022-12-01,97R,"NHS EAST SUSSEX",4,205.69,0,0
2022-12-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",4,205.69,0,0
2022-12-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",4,205.73,0,0
2022-12-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4,205.72,0,0
2022-12-01,01G,"NHS SALFORD",5,257.15,0,0
2022-12-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",5,257.14,0,0
2022-12-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",5,257.14,0,0
2022-12-01,27D,"NHS CHESHIRE",5,257.1,0,0
2022-12-01,72Q,"NHS SOUTH EAST LONDON",5,257.15,0,0
2022-12-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",5,308.57,0,0
2022-12-01,11J,"NHS DORSET",7,359.98,0,0
2022-12-01,11N,"NHS KERNOW",7,359.99,0,0
2022-12-01,42D,"NHS NORTH YORKSHIRE",7,359.99,0,0
2022-12-01,11X,"NHS SOMERSET",8,411.42,0,0
2022-12-01,15N,"NHS DEVON",8,411.43,0,0
2022-12-01,00L,"NHS NORTHUMBERLAND",9,462.84,0,0
2022-12-01,11M,"NHS GLOUCESTERSHIRE",9,462.83,0,0
2022-12-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",9,462.77,0,0
2022-12-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",10,514.24,0,0
2022-12-01,91Q,"NHS KENT AND MEDWAY",10,514.25,0,0
2022-12-01,D2P2L,"NHS BLACK COUNTRY AND WEST BIRMINGHAM",11,565.68,0,0
2022-12-01,13T,"NHS NEWCASTLE GATESHEAD",14,719.98,0,0
2022-12-01,70F,"NHS WEST SUSSEX",14,720.01,0,0
2022-12-01,99C,"NHS NORTH TYNESIDE",14,719.92,0,0
2022-12-01,W2U3Z,"NHS NORTH WEST LONDON",15,771.44,0,0
2022-12-01,02A,"NHS TRAFFORD",17,874.12,0,0
2022-12-01,16C,"NHS TEES VALLEY",19,976.99,0,0
2022-12-01,71E,"NHS LINCOLNSHIRE",25,1285.49,0,0
2022-12-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",40,2056.95,0,0
2022-12-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",54,2776.73,0,0
2023-01-01,00Q,"NHS BLACKBURN WITH DARWEN",0,0,0,0
2023-01-01,00V,"NHS BURY",0,0,0,0
2023-01-01,00Y,"NHS OLDHAM",0,0,0,0
2023-01-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0,0,0
2023-01-01,01E,"NHS GREATER PRESTON",0,0,0,0
2023-01-01,01F,"NHS HALTON",0,0,0,0
2023-01-01,01H,"NHS NORTH CUMBRIA",0,0,0,0
2023-01-01,01K,"NHS MORECAMBE BAY",0,0,0,0
2023-01-01,01T,"NHS SOUTH SEFTON",0,0,0,0
2023-01-01,01Y,"NHS TAMESIDE AND GLOSSOP",0,0,0,0
2023-01-01,02E,"NHS WARRINGTON",0,0,0,0
2023-01-01,02G,"NHS WEST LANCASHIRE",0,0,0,0
2023-01-01,02P,"NHS BARNSLEY",0,0,0,0
2023-01-01,02Q,"NHS BASSETLAW",0,0,0,0
2023-01-01,02T,"NHS CALDERDALE",0,0,0,0
2023-01-01,02X,"NHS DONCASTER",0,0,0,0
2023-01-01,03F,"NHS HULL",0,0,0,0
2023-01-01,03H,"NHS NORTH EAST LINCOLNSHIRE",0,0,0,0
2023-01-01,03K,"NHS NORTH LINCOLNSHIRE",0,0,0,0
2023-01-01,03L,"NHS ROTHERHAM",0,0,0,0
2023-01-01,03R,"NHS WAKEFIELD",0,0,0,0
2023-01-01,04Y,"NHS CANNOCK CHASE",0,0,0,0
2023-01-01,05D,"NHS EAST STAFFORDSHIRE",0,0,0,0
2023-01-01,05G,"NHS NORTH STAFFORDSHIRE",0,0,0,0
2023-01-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",0,0,0,0
2023-01-01,05V,"NHS STAFFORD AND SURROUNDS",0,0,0,0
2023-01-01,05W,"NHS STOKE ON TRENT",0,0,0,0
2023-01-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",0,0,0,0
2023-01-01,06Q,"NHS MID ESSEX",0,0,0,0
2023-01-01,06T,"NHS NORTH EAST ESSEX",0,0,0,0
2023-01-01,07G,"NHS THURROCK",0,0,0,0
2023-01-01,07H,"NHS WEST ESSEX",0,0,0,0
2023-01-01,09W,"NHS MEDWAY",0,0,0,0
2023-01-01,10R,"NHS PORTSMOUTH",0,0,0,0
2023-01-01,36L,"NHS SOUTH WEST LONDON",0,0,0,0
2023-01-01,99E,"NHS BASILDON AND BRENTWOOD",0,0,0,0
2023-01-01,99F,"NHS CASTLE POINT AND ROCHFORD",0,0,0,0
2023-01-01,99G,"NHS SOUTHEND",0,0,0,0
2023-01-01,A3A8R,"NHS NORTH EAST LONDON",0,0,0,0
2023-01-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",0,0,0,0
2023-01-01,00N,"NHS SOUTH TYNESIDE",1,51.54,0,0
2023-01-01,00R,"NHS BLACKPOOL",1,51.53,0,0
2023-01-01,00T,"NHS BOLTON",1,51.54,0,0
2023-01-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1,51.54,0,0
2023-01-01,01J,"NHS KNOWSLEY",1,51.54,0,0
2023-01-01,01X,"NHS ST HELENS",1,51.54,0,0
2023-01-01,02M,"NHS FYLDE AND WYRE",1,51.54,0,0
2023-01-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1,51.54,0,0
2023-01-01,06L,"NHS IPSWICH AND EAST SUFFOLK",1,51.53,0,0
2023-01-01,15A,"NHS BERKSHIRE WEST",1,51.53,0,0
2023-01-01,15M,"NHS DERBY AND DERBYSHIRE",1,51.54,0,0
2023-01-01,16C,"NHS TEES VALLEY",1,51.54,0,0
2023-01-01,X2C4Y,"NHS KIRKLEES",1,51.54,0,0
2023-01-01,01V,"NHS SOUTHPORT AND FORMBY",2,103.08,0,0
2023-01-01,01W,"NHS STOCKPORT",2,103.08,0,0
2023-01-01,03N,"NHS SHEFFIELD",2,103.08,0,0
2023-01-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",2,103.07,0,0
2023-01-01,07K,"NHS WEST SUFFOLK",2,103.06,0,0
2023-01-01,10Q,"NHS OXFORDSHIRE",2,103.08,0,0
2023-01-01,26A,"NHS NORFOLK AND WAVENEY",2,103.07,0,0
2023-01-01,42D,"NHS NORTH YORKSHIRE",2,103.07,0,0
2023-01-01,72Q,"NHS SOUTH EAST LONDON",2,103.08,0,0
2023-01-01,84H,"NHS COUNTY DURHAM",2,103.08,0,0
2023-01-01,93C,"NHS NORTH CENTRAL LONDON",2,103.08,0,0
2023-01-01,99A,"NHS LIVERPOOL",2,103.08,0,0
2023-01-01,00P,"NHS SUNDERLAND",3,154.63,0,0
2023-01-01,03Q,"NHS VALE OF YORK",3,154.61,0,0
2023-01-01,12F,"NHS WIRRAL",3,154.62,0,0
2023-01-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",3,154.62,0,0
2023-01-01,78H,"NHS NORTHAMPTONSHIRE",3,154.61,0,0
2023-01-01,D4U1Y,"NHS FRIMLEY",3,154.62,0,0
2023-01-01,04C,"NHS LEICESTER CITY",4,206.14,0,0
2023-01-01,06N,"NHS HERTS VALLEYS",4,206.14,0,0
2023-01-01,09D,"NHS BRIGHTON AND HOVE",4,206.14,0,0
2023-01-01,14L,"NHS MANCHESTER",4,257.67,0,0
2023-01-01,01A,"NHS EAST LANCASHIRE",5,257.71,0,0
2023-01-01,92A,"NHS SURREY HEARTLANDS",5,257.7,0,0
2023-01-01,02H,"NHS WIGAN BOROUGH",6,309.24,0,0
2023-01-01,02A,"NHS TRAFFORD",7,360.71,0,0
2023-01-01,11J,"NHS DORSET",7,360.76,0,0
2023-01-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",7,360.77,0,0
2023-01-01,97R,"NHS EAST SUSSEX",7,360.75,0,0
2023-01-01,04V,"NHS WEST LEICESTERSHIRE",8,412.3,0,0
2023-01-01,11M,"NHS GLOUCESTERSHIRE",8,412.32,0,0
2023-01-01,15F,"NHS LEEDS",8,412.3,0,0
2023-01-01,91Q,"NHS KENT AND MEDWAY",8,412.28,0,0
2023-01-01,D2P2L,"NHS BLACK COUNTRY AND WEST BIRMINGHAM",9,463.81,0,0
2023-01-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",9,463.88,0,0
2023-01-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",10,515.36,0,0
2023-01-01,15N,"NHS DEVON",10,515.37,0,0
2023-01-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",10,515.39,0,0
2023-01-01,01G,"NHS SALFORD",11,566.94,0,0
2023-01-01,15E,"NHS BIRMINGHAM AND SOLIHULL",11,566.94,0,0
2023-01-01,27D,"NHS CHESHIRE",11,566.9,0,0
2023-01-01,70F,"NHS WEST SUSSEX",11,566.96,0,0
2023-01-01,99C,"NHS NORTH TYNESIDE",11,566.88,0,0
2023-01-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",11,566.93,0,0
2023-01-01,14Y,"NHS BUCKINGHAMSHIRE",12,618.47,0,0
2023-01-01,13T,"NHS NEWCASTLE GATESHEAD",14,721.52,0,0
2023-01-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",15,772.96,0,0
2023-01-01,11N,"NHS KERNOW",16,824.53,0,0
2023-01-01,W2U3Z,"NHS NORTH WEST LONDON",17,979.24,0,0
2023-01-01,00L,"NHS NORTHUMBERLAND",22,1223.83,0,0
2023-01-01,11X,"NHS SOMERSET",28,1443.03,0,0
2023-01-01,71E,"NHS LINCOLNSHIRE",42,2164.3,0,0
2023-01-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",50,2628.2,0,0
2023-01-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",63,3246.67,0,0
2023-02-01,00N,"NHS SOUTH TYNESIDE",0,0,0,0
2023-02-01,00T,"NHS BOLTON",0,0,0,0
2023-02-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0,0,0
2023-02-01,01E,"NHS GREATER PRESTON",0,0,0,0
2023-02-01,01F,"NHS HALTON",0,0,0,0
2023-02-01,01K,"NHS MORECAMBE BAY",0,0,0,0
2023-02-01,01V,"NHS SOUTHPORT AND FORMBY",0,0,0,0
2023-02-01,02M,"NHS FYLDE AND WYRE",0,0,0,0
2023-02-01,02P,"NHS BARNSLEY",0,0,0,0
2023-02-01,02Q,"NHS BASSETLAW",0,0,0,0
2023-02-01,02T,"NHS CALDERDALE",0,0,0,0
2023-02-01,03F,"NHS HULL",0,0,0,0
2023-02-01,03H,"NHS NORTH EAST LINCOLNSHIRE",0,0,0,0
2023-02-01,03K,"NHS NORTH LINCOLNSHIRE",0,0,0,0
2023-02-01,03L,"NHS ROTHERHAM",0,0,0,0
2023-02-01,04Y,"NHS CANNOCK CHASE",0,0,0,0
2023-02-01,05D,"NHS EAST STAFFORDSHIRE",0,0,0,0
2023-02-01,05G,"NHS NORTH STAFFORDSHIRE",0,0,0,0
2023-02-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",0,0,0,0
2023-02-01,05V,"NHS STAFFORD AND SURROUNDS",0,0,0,0
2023-02-01,05W,"NHS STOKE ON TRENT",0,0,0,0
2023-02-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",0,0,0,0
2023-02-01,06L,"NHS IPSWICH AND EAST SUFFOLK",0,0,0,0
2023-02-01,06Q,"NHS MID ESSEX",0,0,0,0
2023-02-01,07G,"NHS THURROCK",0,0,0,0
2023-02-01,09W,"NHS MEDWAY",0,0,0,0
2023-02-01,10R,"NHS PORTSMOUTH",0,0,0,0
2023-02-01,36L,"NHS SOUTH WEST LONDON",0,0,0,0
2023-02-01,92A,"NHS SURREY HEARTLANDS",0,0,0,0
2023-02-01,99E,"NHS BASILDON AND BRENTWOOD",0,0,0,0
2023-02-01,99F,"NHS CASTLE POINT AND ROCHFORD",0,0,0,0
2023-02-01,99G,"NHS SOUTHEND",0,0,0,0
2023-02-01,X2C4Y,"NHS KIRKLEES",0,0,0,0
2023-02-01,00Q,"NHS BLACKBURN WITH DARWEN",1,51.57,0,0
2023-02-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1,51.57,0,0
2023-02-01,00Y,"NHS OLDHAM",1,206.25,0,0
2023-02-01,01H,"NHS NORTH CUMBRIA",1,51.56,0,0
2023-02-01,01T,"NHS SOUTH SEFTON",1,51.57,0,0
2023-02-01,01X,"NHS ST HELENS",1,51.57,0,0
2023-02-01,01Y,"NHS TAMESIDE AND GLOSSOP",1,51.57,0,0
2023-02-01,02G,"NHS WEST LANCASHIRE",1,51.57,0,0
2023-02-01,06T,"NHS NORTH EAST ESSEX",1,51.57,0,0
2023-02-01,07H,"NHS WEST ESSEX",1,51.56,0,0
2023-02-01,10Q,"NHS OXFORDSHIRE",1,51.57,0,0
2023-02-01,15M,"NHS DERBY AND DERBYSHIRE",1,51.57,0,0
2023-02-01,93C,"NHS NORTH CENTRAL LONDON",1,51.57,0,0
2023-02-01,A3A8R,"NHS NORTH EAST LONDON",1,51.57,0,0
2023-02-01,00P,"NHS SUNDERLAND",2,103.14,0,0
2023-02-01,01A,"NHS EAST LANCASHIRE",2,103.14,0,0
2023-02-01,01J,"NHS KNOWSLEY",2,103.14,0,0
2023-02-01,02E,"NHS WARRINGTON",2,143.14,0,0
2023-02-01,02Y,"NHS EAST RIDING OF YORKSHIRE",2,103.14,0,0
2023-02-01,03N,"NHS SHEFFIELD",2,103.13,0,0
2023-02-01,03R,"NHS WAKEFIELD",2,103.14,0,0
2023-02-01,06N,"NHS HERTS VALLEYS",2,103.14,0,0
2023-02-01,15A,"NHS BERKSHIRE WEST",2,103.14,0,0
2023-02-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",2,103.14,0,0
2023-02-01,00V,"NHS BURY",3,154.72,0,0
2023-02-01,02H,"NHS WIGAN BOROUGH",3,154.72,0,0
2023-02-01,02X,"NHS DONCASTER",3,154.72,0,0
2023-02-01,26A,"NHS NORFOLK AND WAVENEY",3,154.69,0,0
2023-02-01,84H,"NHS COUNTY DURHAM",3,154.72,0,0
2023-02-01,D4U1Y,"NHS FRIMLEY",3,154.71,0,0
2023-02-01,01W,"NHS STOCKPORT",4,206.28,0,0
2023-02-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",4,206.26,0,0
2023-02-01,07K,"NHS WEST SUFFOLK",4,206.24,0,0
2023-02-01,72Q,"NHS SOUTH EAST LONDON",4,206.27,0,0
2023-02-01,78H,"NHS NORTHAMPTONSHIRE",4,206.28,0,0
2023-02-01,09D,"NHS BRIGHTON AND HOVE",5,257.81,0,0
2023-02-01,14L,"NHS MANCHESTER",5,257.85,0,0
2023-02-01,00R,"NHS BLACKPOOL",6,309.37,0,0
2023-02-01,01G,"NHS SALFORD",6,309.41,0,0
2023-02-01,03Q,"NHS VALE OF YORK",6,309.43,0,0
2023-02-01,04C,"NHS LEICESTER CITY",6,309.44,0,0
2023-02-01,04V,"NHS WEST LEICESTERSHIRE",6,309.4,0,0
2023-02-01,14Y,"NHS BUCKINGHAMSHIRE",6,309.43,0,0
2023-02-01,42D,"NHS NORTH YORKSHIRE",6,309.39,0,0
2023-02-01,97R,"NHS EAST SUSSEX",6,360.92,0,0
2023-02-01,12F,"NHS WIRRAL",7,360.99,0,0
2023-02-01,99A,"NHS LIVERPOOL",7,412.56,0,0
2023-02-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",7,360.96,0,0
2023-02-01,02A,"NHS TRAFFORD",8,412.48,0,0
2023-02-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8,412.54,0,0
2023-02-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",8,412.5,0,0
2023-02-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",9,464.08,0,0
2023-02-01,11J,"NHS DORSET",9,464.11,0,0
2023-02-01,15F,"NHS LEEDS",9,567.19,0,0
2023-02-01,15N,"NHS DEVON",10,515.64,0,0
2023-02-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",10,670.39,0,0
2023-02-01,11M,"NHS GLOUCESTERSHIRE",11,567.23,0,0
2023-02-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",11,567.23,0,0
2023-02-01,99C,"NHS NORTH TYNESIDE",11,567.21,0,0
2023-02-01,D2P2L,"NHS BLACK COUNTRY AND WEST BIRMINGHAM",12,618.8,0,0
2023-02-01,11X,"NHS SOMERSET",13,670.39,0,0
2023-02-01,13T,"NHS NEWCASTLE GATESHEAD",13,670.39,0,0
2023-02-01,11N,"NHS KERNOW",15,773.53,0,0
